Syn Sort,XPath,level,ref,datatype,occurrence
3000,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidatorID,4,cbc:ValidatorID,Identifier,0..1
3010,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidationResultCode,4,cbc:ValidationResultCode,Code,0..1
3020,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidationDate,4,cbc:ValidationDate,Date,0..1
3030,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidationTime,4,cbc:ValidationTime,Time,0..1
3040,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidateProcess,4,cbc:ValidateProcess,Text,0..1
3050,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidateTool,4,cbc:ValidateTool,Text,0..1
3060,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidateToolVersion,4,cbc:ValidateToolVersion,Text,0..1
3070,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty,4,cac:SignatoryParty,PartyType,0..1
3080,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cbc:MarkCareIndicator,5,cbc:MarkCareIndicator,Indicator,0..1
3090,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cbc:MarkAttentionIndicator,5,cbc:MarkAttentionIndicator,Indicator,0..1
3100,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cbc:WebsiteURI,5,cbc:WebsiteURI,Identifier,0..1
3110,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cbc:LogoReferenceID,5,cbc:LogoReferenceID,Identifier,0..1
3120,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cbc:EndpointID,5,cbc:EndpointID,Identifier,0..1
3130,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cbc:IndustryClassificationCode,5,cbc:IndustryClassificationCode,Code,0..1
3140,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyIdentification,5,cac:PartyIdentification,PartyIdentificationType,0..n
3150,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyName,5,cac:PartyName,PartyNameType,0..n
3160,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Language,5,cac:Language,LanguageType,0..1
3170,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PostalAddress,5,cac:PostalAddress,AddressType,0..1
3180,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PhysicalLocation,5,cac:PhysicalLocation,LocationType,0..1
3190,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyTaxScheme,5,cac:PartyTaxScheme,PartyTaxSchemeType,0..n
3200,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity,5,cac:PartyLegalEntity,PartyLegalEntityType,0..n
3210,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Contact,5,cac:Contact,ContactType,0..1
3220,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person,5,cac:Person,PersonType,0..n
3230,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:AgentParty,5,cac:AgentParty,PartyType,0..1
3240,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:ServiceProviderParty,5,cac:ServiceProviderParty,ServiceProviderPartyType,0..n
3250,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PowerOfAttorney,5,cac:PowerOfAttorney,PowerOfAttorneyType,0..n
3260,/Invoice/cac:OrderReference/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:FinancialAccount,5,cac:FinancialAccount,FinancialAccountType,0..1
3270,/Invoice/cac:BillingReference,1,cac:BillingReference,BillingReferenceType,0..n
3280,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference,2,cac:InvoiceDocumentReference,DocumentReferenceType,0..1
3290,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cbc:ID,3,cbc:ID,Identifier,1..1
3300,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cbc:CopyIndicator,3,cbc:CopyIndicator,Indicator,0..1
3310,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cbc:UUID,3,cbc:UUID,Identifier,0..1
3320,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cbc:IssueDate,3,cbc:IssueDate,Date,0..1
3330,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cbc:IssueTime,3,cbc:IssueTime,Time,0..1
3340,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cbc:DocumentTypeCode,3,cbc:DocumentTypeCode,Code,0..1
3350,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cbc:DocumentType,3,cbc:DocumentType,Text,0..1
3360,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cbc:XPath,3,cbc:XPath,Text,0..n
3370,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cbc:LanguageID,3,cbc:LanguageID,Identifier,0..1
3380,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cbc:LocaleCode,3,cbc:LocaleCode,Code,0..1
3390,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cbc:VersionID,3,cbc:VersionID,Identifier,0..1
3400,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cbc:DocumentStatusCode,3,cbc:DocumentStatusCode,Code,0..1
3410,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cbc:DocumentDescription,3,cbc:DocumentDescription,Text,0..n
3420,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment,3,cac:Attachment,AttachmentType,0..1
3430,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cbc:EmbeddedDocumentBinaryObject,4,cbc:EmbeddedDocumentBinaryObject,BinaryObject,0..1
3440,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cac:ExternalReference,4,cac:ExternalReference,ExternalReferenceType,0..1
3450,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cac:ExternalReference/cbc:URI,5,cbc:URI,Identifier,0..1
3460,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cac:ExternalReference/cbc:DocumentHash,5,cbc:DocumentHash,Text,0..1
3470,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cac:ExternalReference/cbc:HashAlgorithmMethod,5,cbc:HashAlgorithmMethod,Text,0..1
3480,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cac:ExternalReference/cbc:ExpiryDate,5,cbc:ExpiryDate,Date,0..1
3490,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cac:ExternalReference/cbc:ExpiryTime,5,cbc:ExpiryTime,Time,0..1
3500,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cac:ExternalReference/cbc:MimeCode,5,cbc:MimeCode,Code,0..1
3510,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cac:ExternalReference/cbc:FormatCode,5,cbc:FormatCode,Code,0..1
3520,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cac:ExternalReference/cbc:EncodingCode,5,cbc:EncodingCode,Code,0..1
3530,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cac:ExternalReference/cbc:CharacterSetCode,5,cbc:CharacterSetCode,Code,0..1
3540,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cac:ExternalReference/cbc:FileName,5,cbc:FileName,Name,0..1
3550,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:Attachment/cac:ExternalReference/cbc:Description,5,cbc:Description,Text,0..n
3560,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod,3,cac:ValidityPeriod,PeriodType,0..1
3570,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:StartDate,4,cbc:StartDate,Date,0..1
3580,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:StartTime,4,cbc:StartTime,Time,0..1
3590,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:EndDate,4,cbc:EndDate,Date,0..1
3600,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:EndTime,4,cbc:EndTime,Time,0..1
3610,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:DurationMeasure,4,cbc:DurationMeasure,Measure,0..1
3620,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:DescriptionCode,4,cbc:DescriptionCode,Code,0..n
3630,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:ValidityPeriod/cbc:Description,4,cbc:Description,Text,0..n
3640,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty,3,cac:IssuerParty,PartyType,0..1
3650,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cbc:MarkCareIndicator,4,cbc:MarkCareIndicator,Indicator,0..1
3660,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cbc:MarkAttentionIndicator,4,cbc:MarkAttentionIndicator,Indicator,0..1
3670,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cbc:WebsiteURI,4,cbc:WebsiteURI,Identifier,0..1
3680,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cbc:LogoReferenceID,4,cbc:LogoReferenceID,Identifier,0..1
3690,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cbc:EndpointID,4,cbc:EndpointID,Identifier,0..1
3700,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cbc:IndustryClassificationCode,4,cbc:IndustryClassificationCode,Code,0..1
3710,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyIdentification,4,cac:PartyIdentification,PartyIdentificationType,0..n
3720,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyIdentification/cbc:ID,5,cbc:ID,Identifier,1..1
3730,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyName,4,cac:PartyName,PartyNameType,0..n
3740,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyName/cbc:Name,5,cbc:Name,Name,1..1
3750,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:Language,4,cac:Language,LanguageType,0..1
3760,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:Language/cbc:ID,5,cbc:ID,Identifier,0..1
3770,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:Language/cbc:Name,5,cbc:Name,Name,0..1
3780,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:Language/cbc:LocaleCode,5,cbc:LocaleCode,Code,0..1
3790,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress,4,cac:PostalAddress,AddressType,0..1
3800,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:ID,5,cbc:ID,Identifier,0..1
3810,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:AddressTypeCode,5,cbc:AddressTypeCode,Code,0..1
3820,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:AddressFormatCode,5,cbc:AddressFormatCode,Code,0..1
3830,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Postbox,5,cbc:Postbox,Text,0..1
3840,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Floor,5,cbc:Floor,Text,0..1
3850,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Room,5,cbc:Room,Text,0..1
3860,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:StreetName,5,cbc:StreetName,Name,0..1
3870,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:AdditionalStreetName,5,cbc:AdditionalStreetName,Name,0..1
3880,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:BlockName,5,cbc:BlockName,Name,0..1
3890,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:BuildingName,5,cbc:BuildingName,Name,0..1
3900,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:BuildingNumber,5,cbc:BuildingNumber,Text,0..1
3910,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:InhouseMail,5,cbc:InhouseMail,Text,0..1
3920,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Department,5,cbc:Department,Text,0..1
3930,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:MarkAttention,5,cbc:MarkAttention,Text,0..1
3940,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:MarkCare,5,cbc:MarkCare,Text,0..1
3950,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:PlotIdentification,5,cbc:PlotIdentification,Text,0..1
3960,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:CitySubdivisionName,5,cbc:CitySubdivisionName,Name,0..1
3970,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:CityName,5,cbc:CityName,Name,0..1
3980,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:PostalZone,5,cbc:PostalZone,Text,0..1
3990,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:CountrySubentity,5,cbc:CountrySubentity,Text,0..1
4000,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:CountrySubentityCode,5,cbc:CountrySubentityCode,Code,0..1
4010,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Region,5,cbc:Region,Text,0..1
4020,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:District,5,cbc:District,Text,0..1
4030,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:TimezoneOffset,5,cbc:TimezoneOffset,Text,0..1
4040,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cac:AddressLine,5,cac:AddressLine,AddressLineType,0..n
4050,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cac:Country,5,cac:Country,CountryType,0..1
4060,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PostalAddress/cac:LocationCoordinate,5,cac:LocationCoordinate,LocationCoordinateType,0..n
4070,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation,4,cac:PhysicalLocation,LocationType,0..1
4080,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:ID,5,cbc:ID,Identifier,0..1
4090,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:Description,5,cbc:Description,Text,0..n
4100,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:Conditions,5,cbc:Conditions,Text,0..n
4110,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:CountrySubentity,5,cbc:CountrySubentity,Text,0..1
4120,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:CountrySubentityCode,5,cbc:CountrySubentityCode,Code,0..1
4130,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:LocationTypeCode,5,cbc:LocationTypeCode,Code,0..1
4140,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:InformationURI,5,cbc:InformationURI,Identifier,0..1
4150,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:Name,5,cbc:Name,Name,0..1
4160,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation/cac:ValidityPeriod,5,cac:ValidityPeriod,PeriodType,0..n
4170,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation/cac:Address,5,cac:Address,AddressType,0..1
4180,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation/cac:SubsidiaryLocation,5,cac:SubsidiaryLocation,LocationType,0..n
4190,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PhysicalLocation/cac:LocationCoordinate,5,cac:LocationCoordinate,LocationCoordinateType,0..n
4200,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyTaxScheme,4,cac:PartyTaxScheme,PartyTaxSchemeType,0..n
4210,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cbc:RegistrationName,5,cbc:RegistrationName,Name,0..1
4220,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cbc:CompanyID,5,cbc:CompanyID,Identifier,0..1
4230,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cbc:TaxLevelCode,5,cbc:TaxLevelCode,Code,0..1
4240,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cbc:ExemptionReasonCode,5,cbc:ExemptionReasonCode,Code,0..1
4250,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cbc:ExemptionReason,5,cbc:ExemptionReason,Text,0..n
4260,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cac:RegistrationAddress,5,cac:RegistrationAddress,AddressType,0..1
4270,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cac:TaxScheme,5,cac:TaxScheme,TaxSchemeType,1..1
4280,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity,4,cac:PartyLegalEntity,PartyLegalEntityType,0..n
4290,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:RegistrationName,5,cbc:RegistrationName,Name,0..1
4300,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:CompanyID,5,cbc:CompanyID,Identifier,0..1
4310,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:RegistrationDate,5,cbc:RegistrationDate,Date,0..1
4320,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:RegistrationExpirationDate,5,cbc:RegistrationExpirationDate,Date,0..1
4330,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:CompanyLegalFormCode,5,cbc:CompanyLegalFormCode,Code,0..1
4340,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:CompanyLegalForm,5,cbc:CompanyLegalForm,Text,0..1
4350,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:SoleProprietorshipIndicator,5,cbc:SoleProprietorshipIndicator,Indicator,0..1
4360,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:CompanyLiquidationStatusCode,5,cbc:CompanyLiquidationStatusCode,Code,0..1
4370,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:CorporateStockAmount,5,cbc:CorporateStockAmount,Amount,0..1
4380,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:FullyPaidSharesIndicator,5,cbc:FullyPaidSharesIndicator,Indicator,0..1
4390,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cac:RegistrationAddress,5,cac:RegistrationAddress,AddressType,0..1
4400,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cac:CorporateRegistrationScheme,5,cac:CorporateRegistrationScheme,CorporateRegistrationSchemeType,0..1
4410,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cac:ShareholderParty,5,cac:ShareholderParty,ShareholderPartyType,0..n
4420,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:Contact,4,cac:Contact,ContactType,0..1
4430,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:Contact/cbc:ID,5,cbc:ID,Identifier,0..1
4440,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:Contact/cbc:Name,5,cbc:Name,Name,0..1
4450,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:Contact/cbc:Telephone,5,cbc:Telephone,Text,0..1
4460,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:Contact/cbc:Telefax,5,cbc:Telefax,Text,0..1
4470,/Invoice/cac:BillingReference/cac:InvoiceDocumentReference/cac:IssuerParty/cac:Contact/cbc:ElectronicMail,5,cbc:ElectronicMail,Text,0..1
